Type,XIP,request_size,file_size,count,time (ns),Bandwidth (GB/s)
Posix-mmap,No_XIP,2048,134217728,65536,104861847,1.279948
Posix-mmap,No_XIP,4096,134217728,32768,99889345,1.343664
Posix-mmap,No_XIP,8192,134217728,16384,99897398,1.343556
Posix-mmap,No_XIP,16384,134217728,8192,100602147,1.334144
Posix-mmap,No_XIP,32768,134217728,4096,99050929,1.355038
Posix-mmap,No_XIP,65536,134217728,2048,98783666,1.358704
Posix-mmap,No_XIP,131072,134217728,1024,97144976,1.381623
Posix-mmap,No_XIP,262144,134217728,512,95246259,1.409165
Posix-mmap,No_XIP,524288,134217728,256,97164165,1.381350
Posix-mmap,No_XIP,1048576,134217728,128,98082584,1.368415
Posix,No_XIP,512,134217728,262144,615902764,0.217920
Posix,No_XIP,1024,134217728,131072,307507994,0.436469
Posix,No_XIP,2048,134217728,65536,169467512,0.791997
Posix,No_XIP,4096,134217728,32768,92745914,1.447155
Posix,No_XIP,8192,134217728,16384,63018150,2.129827
Posix,No_XIP,16384,134217728,8192,51297869,2.616439
Posix,No_XIP,32768,134217728,4096,46707302,2.873592
Posix,No_XIP,65536,134217728,2048,41647349,3.222720
Posix,No_XIP,131072,134217728,1024,37834526,3.547493
Posix,No_XIP,262144,134217728,512,36637885,3.663359
Posix,No_XIP,524288,134217728,256,35719445,3.757554
Posix,No_XIP,1048576,134217728,128,35239345,3.808746
Posix-mmap,No_XIP,512,134217728,262144,101698054,1.319767
Posix-mmap,No_XIP,1024,134217728,131072,70646066,1.899861
Posix-mmap,No_XIP,2048,134217728,65536,80847984,1.660125
Posix-mmap,No_XIP,4096,134217728,32768,79615924,1.685815
Posix-mmap,No_XIP,8192,134217728,16384,79833584,1.681219
Posix-mmap,No_XIP,16384,134217728,8192,81201911,1.652889
Posix-mmap,No_XIP,32768,134217728,4096,78629170,1.706971
Posix-mmap,No_XIP,65536,134217728,2048,78356962,1.712901
Posix-mmap,No_XIP,131072,134217728,1024,77216928,1.738190
Posix-mmap,No_XIP,262144,134217728,512,77448096,1.733002
Posix-mmap,No_XIP,524288,134217728,256,77138963,1.739947
Posix-mmap,No_XIP,1048576,134217728,128,78824212,1.702747
Posix,No_XIP,512,134217728,262144,597767273,0.224532
Posix,No_XIP,1024,134217728,131072,294091039,0.456382
Posix,No_XIP,2048,134217728,65536,156060234,0.860038
Posix,No_XIP,4096,134217728,32768,87484522,1.534188
Posix,No_XIP,8192,134217728,16384,58503568,2.294180
Posix,No_XIP,16384,134217728,8192,44820369,2.994570
Posix,No_XIP,32768,134217728,4096,37222319,3.605840
Posix,No_XIP,65536,134217728,2048,32669239,4.108382
Posix,No_XIP,131072,134217728,1024,30903012,4.343192
Posix,No_XIP,262144,134217728,512,30212924,4.442395
Posix,No_XIP,524288,134217728,256,29077360,4.615884
Posix,No_XIP,1048576,134217728,128,28711728,4.674666
Posix-mmap,No_XIP,512,134217728,262144,104056313,1.289857
Posix-mmap,No_XIP,1024,134217728,131072,71971590,1.864871
Posix-mmap,No_XIP,2048,134217728,65536,82690690,1.623130
Posix-mmap,No_XIP,4096,134217728,32768,82027368,1.636255
Posix-mmap,No_XIP,8192,134217728,16384,81053766,1.655910
Posix-mmap,No_XIP,16384,134217728,8192,81056754,1.655849
Posix-mmap,No_XIP,32768,134217728,4096,80197923,1.673581
Posix-mmap,No_XIP,65536,134217728,2048,80077352,1.676101
Posix-mmap,No_XIP,131072,134217728,1024,82524578,1.626397
Posix-mmap,No_XIP,262144,134217728,512,97247958,1.380160
Posix-mmap,No_XIP,524288,134217728,256,97153395,1.381503
Posix-mmap,No_XIP,1048576,134217728,128,97048939,1.382990
Posix,No_XIP,512,134217728,262144,595792275,0.225276
Posix,No_XIP,1024,134217728,131072,292594962,0.458715
Posix,No_XIP,2048,134217728,65536,156970409,0.855051
Posix,No_XIP,4096,134217728,32768,88031697,1.524652
Posix,No_XIP,8192,134217728,16384,57641723,2.328482
Posix,No_XIP,16384,134217728,8192,44698696,3.002721
Posix,No_XIP,32768,134217728,4096,37014713,3.626064
Posix,No_XIP,65536,134217728,2048,32560003,4.122166
Posix,No_XIP,131072,134217728,1024,30969114,4.333922
Posix,No_XIP,262144,134217728,512,30220609,4.441265
Posix,No_XIP,524288,134217728,256,29071166,4.616868
Posix,No_XIP,1048576,134217728,128,28718731,4.673526
Posix-mmap,No_XIP,512,134217728,262144,110379145,1.215970
Posix-mmap,No_XIP,1024,134217728,131072,85716643,1.565830
Posix-mmap,No_XIP,2048,134217728,65536,101005365,1.328818
Posix-mmap,No_XIP,4096,134217728,32768,97182340,1.381092
Posix-mmap,No_XIP,8192,134217728,16384,98270213,1.365803
Posix-mmap,No_XIP,16384,134217728,8192,98790366,1.358612
Posix-mmap,No_XIP,32768,134217728,4096,97033552,1.383209
Posix-mmap,No_XIP,65536,134217728,2048,95355765,1.407547
Posix-mmap,No_XIP,131072,134217728,1024,95832737,1.400542
Posix-mmap,No_XIP,262144,134217728,512,96051387,1.397353
Posix-mmap,No_XIP,524288,134217728,256,95617913,1.403688
Posix-mmap,No_XIP,1048576,134217728,128,96798146,1.386573
Posix,No_XIP,512,134217728,262144,600910455,0.223357
Posix,No_XIP,1024,134217728,131072,292878227,0.458271
Posix,No_XIP,2048,134217728,65536,157123348,0.854219
Posix,No_XIP,4096,134217728,32768,88079429,1.523826
Posix,No_XIP,8192,134217728,16384,57571152,2.331336
Posix,No_XIP,16384,134217728,8192,44464135,3.018562
Posix,No_XIP,32768,134217728,4096,37014371,3.626098
Posix,No_XIP,65536,134217728,2048,32798259,4.092221
Posix,No_XIP,131072,134217728,1024,30956661,4.335666
Posix,No_XIP,262144,134217728,512,30257508,4.435849
Posix,No_XIP,524288,134217728,256,29096235,4.612890
Posix,No_XIP,1048576,134217728,128,28629137,4.688151
Posix-mmap,No_XIP,512,134217728,262144,113947556,1.177890
Posix-mmap,No_XIP,1024,134217728,131072,95106312,1.411239
Posix-mmap,No_XIP,2048,134217728,65536,117315713,1.144073
Posix-mmap,No_XIP,4096,134217728,32768,113943485,1.177932
Posix-mmap,No_XIP,8192,134217728,16384,118496498,1.132673
Posix-mmap,No_XIP,16384,134217728,8192,117028795,1.146878
Posix-mmap,No_XIP,32768,134217728,4096,111955338,1.198851
Posix-mmap,No_XIP,65536,134217728,2048,112154866,1.196718
Posix-mmap,No_XIP,131072,134217728,1024,108520124,1.236800
Posix-mmap,No_XIP,262144,134217728,512,109207435,1.229016
Posix-mmap,No_XIP,524288,134217728,256,112222750,1.195994
Posix-mmap,No_XIP,1048576,134217728,128,112177825,1.196473
Posix,No_XIP,512,134217728,262144,603254093,0.222490
Posix,No_XIP,1024,134217728,131072,290703996,0.461699
Posix,No_XIP,2048,134217728,65536,154713735,0.867523
Posix,No_XIP,4096,134217728,32768,86682530,1.548383
Posix,No_XIP,8192,134217728,16384,57437350,2.336767
Posix,No_XIP,16384,134217728,8192,44355930,3.025925
Posix,No_XIP,32768,134217728,4096,36937277,3.633666
Posix,No_XIP,65536,134217728,2048,32623345,4.114162
Posix,No_XIP,131072,134217728,1024,30877446,4.346789
Posix,No_XIP,262144,134217728,512,30196674,4.444785
Posix,No_XIP,524288,134217728,256,29061984,4.618326
Posix,No_XIP,1048576,134217728,128,28687428,4.678625
Posix-mmap,No_XIP,512,134217728,262144,119468348,1.123458
Posix-mmap,No_XIP,1024,134217728,131072,108813303,1.233468
Posix-mmap,No_XIP,2048,134217728,65536,116601489,1.151081
Posix-mmap,No_XIP,4096,134217728,32768,116356471,1.153505
Posix-mmap,No_XIP,8192,134217728,16384,114851318,1.168622
Posix-mmap,No_XIP,16384,134217728,8192,116324077,1.153826
Posix-mmap,No_XIP,32768,134217728,4096,114579701,1.171392
Posix-mmap,No_XIP,65536,134217728,2048,108592215,1.235979
Posix-mmap,No_XIP,131072,134217728,1024,107909436,1.243800
Posix-mmap,No_XIP,262144,134217728,512,111530937,1.203413
Posix-mmap,No_XIP,524288,134217728,256,108306206,1.239243
Posix-mmap,No_XIP,1048576,134217728,128,111366154,1.205193
Posix,No_XIP,512,134217728,262144,611308944,0.219558
Posix,No_XIP,1024,134217728,131072,297705622,0.450840
Posix,No_XIP,2048,134217728,65536,157941827,0.849792
Posix,No_XIP,4096,134217728,32768,88359744,1.518992
Posix,No_XIP,8192,134217728,16384,58009880,2.313705
Posix,No_XIP,16384,134217728,8192,44627019,3.007544
Posix,No_XIP,32768,134217728,4096,37117649,3.616008
Posix,No_XIP,65536,134217728,2048,32695260,4.105113
Posix,No_XIP,131072,134217728,1024,30963364,4.334727
Posix,No_XIP,262144,134217728,512,30235488,4.439079
Posix,No_XIP,524288,134217728,256,29064357,4.617949
Posix,No_XIP,1048576,134217728,128,28776874,4.664083
Posix-mmap,No_XIP,512,134217728,262144,110306765,1.216768
Posix-mmap,No_XIP,1024,134217728,131072,88948517,1.508937
Posix-mmap,No_XIP,2048,134217728,65536,98157943,1.367365
Posix-mmap,No_XIP,4096,134217728,32768,97638245,1.374643
Posix-mmap,No_XIP,8192,134217728,16384,98713491,1.359670
Posix-mmap,No_XIP,16384,134217728,8192,97212252,1.380667
Posix-mmap,No_XIP,32768,134217728,4096,98027428,1.369185
Posix-mmap,No_XIP,65536,134217728,2048,94843185,1.415154
Posix-mmap,No_XIP,131072,134217728,1024,95694595,1.402563
Posix-mmap,No_XIP,262144,134217728,512,96028799,1.397682
Posix-mmap,No_XIP,524288,134217728,256,95967117,1.398580
Posix-mmap,No_XIP,1048576,134217728,128,96370072,1.392732
Posix,No_XIP,512,134217728,262144,597564541,0.224608
Posix,No_XIP,1024,134217728,131072,296288703,0.452996
Posix,No_XIP,2048,134217728,65536,158857478,0.844894
Posix,No_XIP,4096,134217728,32768,87346901,1.536605
Posix,No_XIP,8192,134217728,16384,57784883,2.322714
Posix,No_XIP,16384,134217728,8192,44630088,3.007337
Posix,No_XIP,32768,134217728,4096,37090911,3.618615
Posix,No_XIP,65536,134217728,2048,32727300,4.101094
Posix,No_XIP,131072,134217728,1024,31090867,4.316950
Posix,No_XIP,262144,134217728,512,30366180,4.419974
Posix,No_XIP,524288,134217728,256,29189439,4.598161
Posix,No_XIP,1048576,134217728,128,28770989,4.665037
Posix-mmap,No_XIP,512,134217728,262144,112023887,1.198117
Posix-mmap,No_XIP,1024,134217728,131072,84891191,1.581056
Posix-mmap,No_XIP,2048,134217728,65536,97037642,1.383151
Posix-mmap,No_XIP,4096,134217728,32768,94833978,1.415292
Posix-mmap,No_XIP,8192,134217728,16384,94974942,1.413191
Posix-mmap,No_XIP,16384,134217728,8192,93760257,1.431499
Posix-mmap,No_XIP,32768,134217728,4096,94853457,1.415001
Posix-mmap,No_XIP,65536,134217728,2048,94615184,1.418564
Posix-mmap,No_XIP,131072,134217728,1024,94639980,1.418193
Posix-mmap,No_XIP,262144,134217728,512,94306636,1.423206
Posix-mmap,No_XIP,524288,134217728,256,93747848,1.431689
Posix-mmap,No_XIP,1048576,134217728,128,96535987,1.390339
Posix,No_XIP,512,134217728,262144,597497931,0.224633
Posix,No_XIP,1024,134217728,131072,296691004,0.452382
Posix,No_XIP,2048,134217728,65536,157150128,0.854073
Posix,No_XIP,4096,134217728,32768,89313978,1.502763
Posix,No_XIP,8192,134217728,16384,58441172,2.296630
Posix,No_XIP,16384,134217728,8192,45029946,2.980633
Posix,No_XIP,32768,134217728,4096,37240444,3.604085
Posix,No_XIP,65536,134217728,2048,32823209,4.089110
Posix,No_XIP,131072,134217728,1024,31172195,4.305687
Posix,No_XIP,262144,134217728,512,30432589,4.410329
Posix,No_XIP,524288,134217728,256,29280033,4.583934
Posix,No_XIP,1048576,134217728,128,28768269,4.665478
Posix-mmap,No_XIP,512,134217728,262144,102525271,1.309118
Posix-mmap,No_XIP,1024,134217728,131072,69259050,1.937909
Posix-mmap,No_XIP,2048,134217728,65536,80736417,1.662419
Posix-mmap,No_XIP,4096,134217728,32768,79859652,1.680670
Posix-mmap,No_XIP,8192,134217728,16384,79563868,1.686918
Posix-mmap,No_XIP,16384,134217728,8192,80371633,1.669964
Posix-mmap,No_XIP,32768,134217728,4096,78490880,1.709979
Posix-mmap,No_XIP,65536,134217728,2048,77792140,1.725338
Posix-mmap,No_XIP,131072,134217728,1024,78188078,1.716601
Posix-mmap,No_XIP,262144,134217728,512,77643254,1.728646
Posix-mmap,No_XIP,524288,134217728,256,77612511,1.729331
Posix-mmap,No_XIP,1048576,134217728,128,77940275,1.722059
Posix,No_XIP,512,134217728,262144,597104186,0.224781
Posix,No_XIP,1024,134217728,131072,298099099,0.450245
Posix,No_XIP,2048,134217728,65536,157086357,0.854420
Posix,No_XIP,4096,134217728,32768,87779736,1.529029
Posix,No_XIP,8192,134217728,16384,57872070,2.319214
Posix,No_XIP,16384,134217728,8192,44685937,3.003579
Posix,No_XIP,32768,134217728,4096,37080149,3.619665
Posix,No_XIP,65536,134217728,2048,32704888,4.103904
Posix,No_XIP,131072,134217728,1024,30908781,4.342382
Posix,No_XIP,262144,134217728,512,30212412,4.442470
Posix,No_XIP,524288,134217728,256,29083813,4.614860
Posix,No_XIP,1048576,134217728,128,28694412,4.677487
Posix-mmap,No_XIP,512,134217728,262144,102725486,1.306567
Posix-mmap,No_XIP,1024,134217728,131072,69596661,1.928508
Posix-mmap,No_XIP,2048,134217728,65536,79688830,1.684273
Posix-mmap,No_XIP,4096,134217728,32768,79529936,1.687638
Posix-mmap,No_XIP,8192,134217728,16384,79715572,1.683708
Posix-mmap,No_XIP,16384,134217728,8192,89416899,1.501033
Posix-mmap,No_XIP,32768,134217728,4096,97002419,1.383653
Posix-mmap,No_XIP,65536,134217728,2048,94562087,1.419361
Posix-mmap,No_XIP,131072,134217728,1024,95329862,1.407930
Posix-mmap,No_XIP,262144,134217728,512,96450691,1.391568
Posix-mmap,No_XIP,524288,134217728,256,94887108,1.414499
Posix-mmap,No_XIP,1048576,134217728,128,95915041,1.399340
Quill,No_XIP,512,134217728,262144,618997995,0.216831
Quill,No_XIP,1024,134217728,131072,220102921,0.609795
Quill,No_XIP,2048,134217728,65536,158486411,0.846872
Quill,No_XIP,4096,134217728,32768,118143738,1.136055
Quill,No_XIP,8192,134217728,16384,98538139,1.362089
Quill,No_XIP,16384,134217728,8192,92150773,1.456501
Quill,No_XIP,32768,134217728,4096,91629649,1.464785
Quill,No_XIP,65536,134217728,2048,94884536,1.414537
Quill,No_XIP,131072,134217728,1024,94734094,1.416784
Quill,No_XIP,262144,134217728,512,95427342,1.406491
Quill,No_XIP,524288,134217728,256,100269886,1.338565
Quill,No_XIP,1048576,134217728,128,100535295,1.335031
Quill-mmap,No_XIP,512,134217728,262144,321573582,0.417378
Quill-mmap,No_XIP,1024,134217728,131072,101826973,1.318096
Quill-mmap,No_XIP,2048,134217728,65536,112583550,1.192161
Quill-mmap,No_XIP,4096,134217728,32768,107341015,1.250386
Quill-mmap,No_XIP,8192,134217728,16384,108790396,1.233728
Quill-mmap,No_XIP,16384,134217728,8192,107034004,1.253973
Quill-mmap,No_XIP,32768,134217728,4096,107977156,1.243020
Quill-mmap,No_XIP,65536,134217728,2048,104566301,1.283566
Quill-mmap,No_XIP,131072,134217728,1024,104053201,1.289895
Quill-mmap,No_XIP,262144,134217728,512,103865148,1.292231
Quill-mmap,No_XIP,524288,134217728,256,102785611,1.305803
Quill-mmap,No_XIP,1048576,134217728,128,106179443,1.264065
Quill,No_XIP,512,134217728,262144,576248117,0.232917
Quill,No_XIP,1024,134217728,131072,232835847,0.576448
Quill,No_XIP,2048,134217728,65536,160773832,0.834823
Quill,No_XIP,4096,134217728,32768,118264380,1.134896
Quill,No_XIP,8192,134217728,16384,100837833,1.331026
Quill,No_XIP,16384,134217728,8192,104782088,1.280922
Quill,No_XIP,32768,134217728,4096,102483581,1.309651
Quill,No_XIP,65536,134217728,2048,100842956,1.330958
Quill,No_XIP,131072,134217728,1024,100022272,1.341878
Quill,No_XIP,262144,134217728,512,99689746,1.346354
Quill,No_XIP,524288,134217728,256,99939544,1.342989
Quill,No_XIP,1048576,134217728,128,99960642,1.342706
Quill-mmap,No_XIP,512,134217728,262144,331405566,0.404995
Quill-mmap,No_XIP,1024,134217728,131072,122087804,1.099354
Quill-mmap,No_XIP,2048,134217728,65536,82593363,1.625043
Quill-mmap,No_XIP,4096,134217728,32768,97503455,1.376543
Quill-mmap,No_XIP,8192,134217728,16384,102916806,1.304138
Quill-mmap,No_XIP,16384,134217728,8192,106031871,1.265824
Quill-mmap,No_XIP,32768,134217728,4096,103799040,1.293054
Quill-mmap,No_XIP,65536,134217728,2048,102800845,1.305609
Quill-mmap,No_XIP,131072,134217728,1024,101117545,1.327344
Quill-mmap,No_XIP,262144,134217728,512,101899269,1.317161
Quill-mmap,No_XIP,524288,134217728,256,101526453,1.321998
Quill-mmap,No_XIP,1048576,134217728,128,102829983,1.305239
Quill,No_XIP,512,134217728,262144,633294593,0.211936
Quill,No_XIP,1024,134217728,131072,285145711,0.470699
Quill,No_XIP,2048,134217728,65536,157450764,0.852443
Quill,No_XIP,4096,134217728,32768,119967283,1.118786
Quill,No_XIP,8192,134217728,16384,99639188,1.347038
Quill,No_XIP,16384,134217728,8192,99020534,1.355453
Quill,No_XIP,32768,134217728,4096,100678393,1.333133
Quill,No_XIP,65536,134217728,2048,100456794,1.336074
Quill,No_XIP,131072,134217728,1024,98851263,1.357775
Quill,No_XIP,262144,134217728,512,98308252,1.365274
Quill,No_XIP,524288,134217728,256,98150389,1.367470
Quill,No_XIP,1048576,134217728,128,99558531,1.348129
Quill-mmap,No_XIP,512,134217728,262144,375957029,0.357003
Quill-mmap,No_XIP,1024,134217728,131072,94124143,1.425965
Quill-mmap,No_XIP,2048,134217728,65536,120073849,1.117793
Quill-mmap,No_XIP,4096,134217728,32768,107184611,1.252211
Quill-mmap,No_XIP,8192,134217728,16384,104223075,1.287793
Quill-mmap,No_XIP,16384,134217728,8192,104791182,1.280811
Quill-mmap,No_XIP,32768,134217728,4096,102396943,1.310759
Quill-mmap,No_XIP,65536,134217728,2048,101818693,1.318203
Quill-mmap,No_XIP,131072,134217728,1024,102837904,1.305139
Quill-mmap,No_XIP,262144,134217728,512,101844661,1.317867
Quill-mmap,No_XIP,524288,134217728,256,101847485,1.317831
Quill-mmap,No_XIP,1048576,134217728,128,101671968,1.320106
Quill,No_XIP,512,134217728,262144,572795784,0.234320
Quill,No_XIP,1024,134217728,131072,228446666,0.587523
Quill,No_XIP,2048,134217728,65536,156354830,0.858418
Quill,No_XIP,4096,134217728,32768,117695338,1.140383
Quill,No_XIP,8192,134217728,16384,100927468,1.329843
Quill,No_XIP,16384,134217728,8192,93395734,1.437086
Quill,No_XIP,32768,134217728,4096,101868331,1.317561
Quill,No_XIP,65536,134217728,2048,99924968,1.343185
Quill,No_XIP,131072,134217728,1024,100912096,1.330046
Quill,No_XIP,262144,134217728,512,103047871,1.302479
Quill,No_XIP,524288,134217728,256,99670714,1.346611
Quill,No_XIP,1048576,134217728,128,99904844,1.343456
Quill-mmap,No_XIP,512,134217728,262144,411778672,0.325946
Quill-mmap,No_XIP,1024,134217728,131072,90606547,1.481325
Quill-mmap,No_XIP,2048,134217728,65536,105467148,1.272602
Quill-mmap,No_XIP,4096,134217728,32768,103084728,1.302014
Quill-mmap,No_XIP,8192,134217728,16384,102101566,1.314551
Quill-mmap,No_XIP,16384,134217728,8192,104166628,1.288491
Quill-mmap,No_XIP,32768,134217728,4096,102452537,1.310048
Quill-mmap,No_XIP,65536,134217728,2048,101198433,1.326283
Quill-mmap,No_XIP,131072,134217728,1024,101899039,1.317164
Quill-mmap,No_XIP,262144,134217728,512,101855032,1.317733
Quill-mmap,No_XIP,524288,134217728,256,99889174,1.343666
Quill-mmap,No_XIP,1048576,134217728,128,101731863,1.319328
Quill,No_XIP,512,134217728,262144,642396032,0.208933
Quill,No_XIP,1024,134217728,131072,292109157,0.459478
Quill,No_XIP,2048,134217728,65536,158519530,0.846695
Quill,No_XIP,4096,134217728,32768,114904993,1.168076
Quill,No_XIP,8192,134217728,16384,99018745,1.355478
Quill,No_XIP,16384,134217728,8192,91695367,1.463735
Quill,No_XIP,32768,134217728,4096,87963597,1.525833
Quill,No_XIP,65536,134217728,2048,95980199,1.398390
Quill,No_XIP,131072,134217728,1024,94074896,1.426711
Quill,No_XIP,262144,134217728,512,94096608,1.426382
Quill,No_XIP,524288,134217728,256,94542214,1.419659
Quill,No_XIP,1048576,134217728,128,96546692,1.390185
Quill-mmap,No_XIP,512,134217728,262144,375192880,0.357730
Quill-mmap,No_XIP,1024,134217728,131072,105701104,1.269785
Quill-mmap,No_XIP,2048,134217728,65536,89837897,1.493999
Quill-mmap,No_XIP,4096,134217728,32768,91214532,1.471451
Quill-mmap,No_XIP,8192,134217728,16384,98350188,1.364692
Quill-mmap,No_XIP,16384,134217728,8192,99596958,1.347609
Quill-mmap,No_XIP,32768,134217728,4096,98067580,1.368625
Quill-mmap,No_XIP,65536,134217728,2048,99629595,1.347167
Quill-mmap,No_XIP,131072,134217728,1024,97099531,1.382270
Quill-mmap,No_XIP,262144,134217728,512,97547024,1.375928
Quill-mmap,No_XIP,524288,134217728,256,99174874,1.353344
Quill-mmap,No_XIP,1048576,134217728,128,96378759,1.392607
Quill,No_XIP,512,134217728,262144,610218548,0.219950
Quill,No_XIP,1024,134217728,131072,252964959,0.530578
Quill,No_XIP,2048,134217728,65536,168444416,0.796807
Quill,No_XIP,4096,134217728,32768,117595344,1.141352
Quill,No_XIP,8192,134217728,16384,99004152,1.355678
Quill,No_XIP,16384,134217728,8192,92788431,1.446492
Quill,No_XIP,32768,134217728,4096,103194199,1.300632
Quill,No_XIP,65536,134217728,2048,101970751,1.316238
Quill,No_XIP,131072,134217728,1024,101783584,1.318658
Quill,No_XIP,262144,134217728,512,98909531,1.356975
Quill,No_XIP,524288,134217728,256,99651366,1.346873
Quill,No_XIP,1048576,134217728,128,99675339,1.346549
Quill-mmap,No_XIP,512,134217728,262144,408117252,0.328871
Quill-mmap,No_XIP,1024,134217728,131072,84782165,1.583089
Quill-mmap,No_XIP,2048,134217728,65536,113732048,1.180122
Quill-mmap,No_XIP,4096,134217728,32768,106204200,1.263770
Quill-mmap,No_XIP,8192,134217728,16384,105652531,1.270369
Quill-mmap,No_XIP,16384,134217728,8192,105417470,1.273202
Quill-mmap,No_XIP,32768,134217728,4096,104841362,1.280198
Quill-mmap,No_XIP,65536,134217728,2048,105308104,1.274524
Quill-mmap,No_XIP,131072,134217728,1024,103531365,1.296397
Quill-mmap,No_XIP,262144,134217728,512,105039648,1.277782
Quill-mmap,No_XIP,524288,134217728,256,103660014,1.294788
Quill-mmap,No_XIP,1048576,134217728,128,104029128,1.290194
Quill,No_XIP,512,134217728,262144,615337711,0.218120
Quill,No_XIP,1024,134217728,131072,252664425,0.531209
Quill,No_XIP,2048,134217728,65536,167890411,0.799437
Quill,No_XIP,4096,134217728,32768,126534785,1.060718
Quill,No_XIP,8192,134217728,16384,112738888,1.190518
Quill,No_XIP,16384,134217728,8192,108362946,1.238594
Quill,No_XIP,32768,134217728,4096,95032212,1.412339
Quill,No_XIP,65536,134217728,2048,92067251,1.457823
Quill,No_XIP,131072,134217728,1024,101654382,1.320334
Quill,No_XIP,262144,134217728,512,98921098,1.356816
Quill,No_XIP,524288,134217728,256,98334697,1.364907
Quill,No_XIP,1048576,134217728,128,101065009,1.328034
Quill-mmap,No_XIP,512,134217728,262144,355574832,0.377467
Quill-mmap,No_XIP,1024,134217728,131072,106259327,1.263115
Quill-mmap,No_XIP,2048,134217728,65536,108486813,1.237180
Quill-mmap,No_XIP,4096,134217728,32768,96903132,1.385071
Quill-mmap,No_XIP,8192,134217728,16384,105136208,1.276608
Quill-mmap,No_XIP,16384,134217728,8192,105888845,1.267534
Quill-mmap,No_XIP,32768,134217728,4096,102411438,1.310574
Quill-mmap,No_XIP,65536,134217728,2048,103479920,1.297041
Quill-mmap,No_XIP,131072,134217728,1024,101940006,1.316634
Quill-mmap,No_XIP,262144,134217728,512,99612238,1.347402
Quill-mmap,No_XIP,524288,134217728,256,99533415,1.348469
Quill-mmap,No_XIP,1048576,134217728,128,102611904,1.308013
Quill,No_XIP,512,134217728,262144,607639506,0.220884
Quill,No_XIP,1024,134217728,131072,268999623,0.498951
Quill,No_XIP,2048,134217728,65536,184959663,0.725659
Quill,No_XIP,4096,134217728,32768,116075850,1.156293
Quill,No_XIP,8192,134217728,16384,100240176,1.338961
Quill,No_XIP,16384,134217728,8192,94166722,1.425320
Quill,No_XIP,32768,134217728,4096,94222475,1.424477
Quill,No_XIP,65536,134217728,2048,100084960,1.341038
Quill,No_XIP,131072,134217728,1024,99792683,1.344966
Quill,No_XIP,262144,134217728,512,99686325,1.346401
Quill,No_XIP,524288,134217728,256,99803455,1.344820
Quill,No_XIP,1048576,134217728,128,97803326,1.372323
Quill-mmap,No_XIP,512,134217728,262144,396952597,0.338120
Quill-mmap,No_XIP,1024,134217728,131072,119392369,1.124173
Quill-mmap,No_XIP,2048,134217728,65536,84607022,1.586366
Quill-mmap,No_XIP,4096,134217728,32768,103856490,1.292338
Quill-mmap,No_XIP,8192,134217728,16384,103442297,1.297513
Quill-mmap,No_XIP,16384,134217728,8192,106029686,1.265850
Quill-mmap,No_XIP,32768,134217728,4096,102760500,1.306122
Quill-mmap,No_XIP,65536,134217728,2048,103811040,1.292904
Quill-mmap,No_XIP,131072,134217728,1024,103667373,1.294696
Quill-mmap,No_XIP,262144,134217728,512,99988216,1.342335
Quill-mmap,No_XIP,524288,134217728,256,101598607,1.321059
Quill-mmap,No_XIP,1048576,134217728,128,103598834,1.295552
Quill,No_XIP,512,134217728,262144,634824314,0.211425
Quill,No_XIP,1024,134217728,131072,266466055,0.503695
Quill,No_XIP,2048,134217728,65536,167145387,0.803000
Quill,No_XIP,4096,134217728,32768,119503158,1.123131
Quill,No_XIP,8192,134217728,16384,100626891,1.333816
Quill,No_XIP,16384,134217728,8192,92593716,1.449534
Quill,No_XIP,32768,134217728,4096,103885806,1.291974
Quill,No_XIP,65536,134217728,2048,101293033,1.325044
Quill,No_XIP,131072,134217728,1024,100714374,1.332657
Quill,No_XIP,262144,134217728,512,100043034,1.341600
Quill,No_XIP,524288,134217728,256,100755421,1.332114
Quill,No_XIP,1048576,134217728,128,99596811,1.347611
Quill-mmap,No_XIP,512,134217728,262144,387621326,0.346260
Quill-mmap,No_XIP,1024,134217728,131072,113903814,1.178343
Quill-mmap,No_XIP,2048,134217728,65536,119118848,1.126755
Quill-mmap,No_XIP,4096,134217728,32768,100362840,1.337325
Quill-mmap,No_XIP,8192,134217728,16384,103177413,1.300844
Quill-mmap,No_XIP,16384,134217728,8192,105652588,1.270369
Quill-mmap,No_XIP,32768,134217728,4096,102992037,1.303185
Quill-mmap,No_XIP,65536,134217728,2048,100552244,1.334806
Quill-mmap,No_XIP,131072,134217728,1024,101855337,1.317729
Quill-mmap,No_XIP,262144,134217728,512,103726621,1.293956
Quill-mmap,No_XIP,524288,134217728,256,100687665,1.333011
Quill-mmap,No_XIP,1048576,134217728,128,102084155,1.314775
Quill,No_XIP,512,134217728,262144,588109481,0.228219
Quill,No_XIP,1024,134217728,131072,237860967,0.564270
Quill,No_XIP,2048,134217728,65536,157098215,0.854356
Quill,No_XIP,4096,134217728,32768,118213982,1.135379
Quill,No_XIP,8192,134217728,16384,101634609,1.320591
Quill,No_XIP,16384,134217728,8192,91700114,1.463659
Quill,No_XIP,32768,134217728,4096,104264696,1.287279
Quill,No_XIP,65536,134217728,2048,102306081,1.311923
Quill,No_XIP,131072,134217728,1024,99890553,1.343648
Quill,No_XIP,262144,134217728,512,100849187,1.330876
Quill,No_XIP,524288,134217728,256,100724543,1.332523
Quill,No_XIP,1048576,134217728,128,101617886,1.320808
